"Race","CountyCode","Candidate","PrecinctName","PrecinctCode","Votes"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS  7","72131107","187"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS  7","72131107","103"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS  8","72131108","183"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS  8","72131108","125"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS  9","72131109","113"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS  9","72131109","64"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 10","72131110","165"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 10","72131110","125"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 13","72131111","148"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 13","72131111","107"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 17","72131127","99"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 17","72131127","78"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 22","72131147","101"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 22","72131147","106"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 23","72131148","114"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 23","72131148","126"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 28","72131155","127"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 28","72131155","94"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 29","72131156","121"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 29","72131156","70"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 30","72131157","90"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 30","72131157","98"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 31","72131158","96"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 31","72131158","97"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 32","72131159","98"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 32","72131159","87"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 33","72131160","97"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 33","72131160","79"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 34","72131161","120"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 34","72131161","105"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 35","72131162","94"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 35","72131162","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 36","72131163","108"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 36","72131163","83"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 37","72131164","97"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 37","72131164","81"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 21","72131390","102"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 21","72131390","155"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 24","72131391","76"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 24","72131391","62"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 26","72131392","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 26","72131392","87"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 38","72131393","102"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 38","72131393","96"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 39","72131447","181"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 39","72131447","140"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 46","72131524","226"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 46","72131524","156"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 51","72131565","77"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 51","72131565","85"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 11","72131694","194"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 11","72131694","116"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS  6","73231106","146"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS  6","73231106","138"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 14","73231112","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 14","73231112","58"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 15","73231113","83"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 15","73231113","65"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 16","73231114","91"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 16","73231114","42"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 18","73231132","130"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 18","73231132","59"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 19","73231133","105"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 19","73231133","93"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 25","73231153","96"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 25","73231153","73"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 27","73231154","96"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 27","73231154","82"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 12","73231389","72"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 12","73231389","51"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 40","73231500","87"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 40","73231500","80"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 41","73231511","66"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 41","73231511","68"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 42","73231512","102"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 42","73231512","35"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 43","73231513","118"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 43","73231513","117"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 44","73231514","116"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 44","73231514","83"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 45","73231523","103"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 45","73231523","78"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 47","73231525","50"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 47","73231525","39"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 48","73231562","93"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 48","73231562","61"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 49","73231563","94"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 49","73231563","70"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 50","73231564","59"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 50","73231564","50"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","EDMONDS 52","73231577","95"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","EDMONDS 52","73231577","54"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","HOLLY","73234099","116"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","HOLLY","73234099","102"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","ROB","73234143","69"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","ROB","73234143","48"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","SUMMIT","73234149","50"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","SUMMIT","73234149","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","ANN","73234176","70"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","ANN","73234176","74"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","Yes","CHAPEL","73234182","63"
"SNO ISLE LIBRARY DISTRICT Proposition Number 1 - Levy Rate Proposition ","SN","No","CHAPEL","73234182","60"
"Fire District 28 Proposition Number 1 - Merger of Snohomish County Fire Protection District No. 28 into Snohomish County Fire Protection District No. 26 ","SN","Approved","Total","-1","88"
"Fire District 28 Proposition Number 1 - Merger of Snohomish County Fire Protection District No. 28 into Snohomish County Fire Protection District No. 26 ","SN","Rejected","Total","-1","27"
"Fire District 28 Proposition Number 1 - Merger of Snohomish County Fire Protection District No. 28 into Snohomish County Fire Protection District No. 26 ","SN","Approved","INDEX","13951039","34"
"Fire District 28 Proposition Number 1 - Merger of Snohomish County Fire Protection District No. 28 into Snohomish County Fire Protection District No. 26 ","SN","Rejected","INDEX","13951039","11"
"Fire District 28 Proposition Number 1 - Merger of Snohomish County Fire Protection District No. 28 into Snohomish County Fire Protection District No. 26 ","SN","Approved","SKYKOMISH","13954041","54"
"Fire District 28 Proposition Number 1 - Merger of Snohomish County Fire Protection District No. 28 into Snohomish County Fire Protection District No. 26 ","SN","Rejected","SKYKOMISH","13954041","16"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SK","Levy Yes","Total","-1","35"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SK","Levy No","Total","-1","24"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SK","Levy Yes","MANSFORD","133","35"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SK","Levy No","MANSFORD","133","24"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy Yes","Total","-1","449"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy No","Total","-1","261"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy Yes","DARRINGTON","13911637","225"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy No","DARRINGTON","13911637","80"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy Yes","HAZEL","13914034","145"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy No","HAZEL","13914034","132"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy Yes","SAUK","13914211","79"
"DARRINGTON SCHOOL DISTRICT NO. 330 Proposition Number 1 - Replacement Educational Programs and Operation Levy ","SN","Levy No","SAUK","13914211","49"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","Total","-1","814"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","Total","-1","1231"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","100(*)","100","0"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","100(*)","100","0"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","172(*)","172","0"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","172(*)","172","0"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","174","174","119"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","174","174","200"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","175","175","182"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","175","175","301"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","181(*)","181","0"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","181(*)","181","0"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","710","710","104"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","710","710","196"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","720","720","201"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","720","720","258"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","Yes","730","730","192"
"FIRE DISTRICT NO. 7 PROPOSITION NO. 1  AUTHORIZING PROPERTY  TAX LEVY LID LIFT FOR FIRE AND EMERGENCY SERVICES","CH","No","730","730","266"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","Total","-1","2304"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","Total","-1","2068"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","101","101","164"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","101","101","137"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","102","102","130"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","102","102","137"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","103","103","208"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","103","103","192"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","104","104","144"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","104","104","116"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","105","105","101"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","105","105","84"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","106    ","106","155"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","106    ","106","120"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","107","107","203"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","107","107","157"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","108","108","141"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","108","108","143"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","110","110","195"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","110","110","215"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","112","112","25"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","112","112","41"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","119    ","119","91"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","119    ","119","129"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","301","301","189"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","301","301","151"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","302","302","249"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","302","302","178"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","303","303","249"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","303","303","225"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","Yes","304    ","304","60"
"Blaine School District 503 Proposition 2018-3 Technology and Capital Projects Levy","WM","No","304    ","304","43"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","KS","Approved","Total","-1","5"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","KS","Rejected","Total","-1","9"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","KS","Approved","DENMARK(*)","5","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","KS","Rejected","DENMARK(*)","5","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","KS","Approved","THRALL(*)","56","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","KS","Rejected","THRALL(*)","56","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","Total","-1","2540"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","Total","-1","1639"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","1501.400","1501","141"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","1501.400","1501","64"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","1502.400","1502","283"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","1502.400","1502","132"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","1503.400","1503","251"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","1503.400","1503","109"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","1504.400","1504","297"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","1504.400","1504","134"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","3504.","3504","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","3504.","3504","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","3602.","3602","11"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","3602.","3602","8"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","3900.403","3900","174"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","3900.403","3900","164"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","3901.403","3901","68"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","3901.403","3901","68"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","3903.403","3903","193"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","3903.403","3903","182"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","4108.","4108","142"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","4108.","4108","82"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","4112.403","4112","285"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","4112.403","4112","199"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","4115.","4115","2"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","4115.","4115","4"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","4402.40(*)","4402","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","4402.40(*)","4402","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","4501.38(*)","4501","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","4501.38(*)","4501","0"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","4602.403","4602","127"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","4602.403","4602","71"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Approved","4603.403","4603","209"
"SELAH SCHOOL DISTRICT 119 Proposition No. 1 Bonds to Replace and Restructure John Campbell Primary School","YA","Rejected","4603.403","4603","155"
