Precinct,Race,LEG,CC,CG,CounterGroup,Party,CounterType,SumOfCount
KEN 05-3375,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Registered Voters,0
KEN 05-3375,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Times Counted,0
KEN 05-3375,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
KEN 05-3375,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,<NP>,Rejected,0
KEN 05-3375,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,<NP>,Approved,0
KEN 05-3375,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
KEN 05-3375,City of Kent Proposition A,5,9,8,Total,NP,Registered Voters,0
KEN 05-3375,City of Kent Proposition A,5,9,8,Total,NP,Times Counted,0
KEN 05-3375,City of Kent Proposition A,5,9,8,Total,NP,Times Under Voted,0
KEN 05-3375,City of Kent Proposition A,5,9,8,Total,<NP>,Approved,0
KEN 05-3375,City of Kent Proposition A,5,9,8,Total,<NP>,Rejected,0
KEN 05-3375,City of Kent Proposition A,5,9,8,Total,NP,Times Over Voted,0
KEN 33-3378,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,797
KEN 33-3378,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,202
KEN 33-3378,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-3378,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Rejected,93
KEN 33-3378,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Approved,109
KEN 33-3378,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-3378,City of Kent Proposition A,33,5,9,Total,NP,Registered Voters,797
KEN 33-3378,City of Kent Proposition A,33,5,9,Total,NP,Times Counted,202
KEN 33-3378,City of Kent Proposition A,33,5,9,Total,NP,Times Under Voted,0
KEN 33-3378,City of Kent Proposition A,33,5,9,Total,NP,Times Over Voted,0
ALDER SPRINGS,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Registered Voters,115
ALDER SPRINGS,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Counted,30
ALDER SPRINGS,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
ALDER SPRINGS,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Approved,7
ALDER SPRINGS,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Rejected,23
ALDER SPRINGS,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
KEN 47-3402,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,848
KEN 47-3402,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,208
KEN 47-3402,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,1
KEN 47-3402,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Rejected,139
KEN 47-3402,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Approved,68
KEN 47-3402,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
KEN 47-3402,City of Kent Proposition A,47,7,8,Total,NP,Registered Voters,848
KEN 47-3402,City of Kent Proposition A,47,7,8,Total,NP,Times Counted,208
KEN 47-3402,City of Kent Proposition A,47,7,8,Total,NP,Times Under Voted,0
KEN 47-3402,City of Kent Proposition A,47,7,8,Total,<NP>,Approved,69
KEN 47-3402,City of Kent Proposition A,47,7,8,Total,<NP>,Rejected,139
KEN 47-3402,City of Kent Proposition A,47,7,8,Total,NP,Times Over Voted,0
KEN 11-3403,Puget Sound Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Registered Voters,591
KEN 11-3403,Puget Sound Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Counted,168
KEN 11-3403,Puget Sound Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Under Voted,1
KEN 11-3403,Puget Sound Regional Fire Authority Proposition No. 1,11,5,9,Total,<NP>,Rejected,93
KEN 11-3403,Puget Sound Regional Fire Authority Proposition No. 1,11,5,9,Total,<NP>,Approved,74
KEN 11-3403,Puget Sound Regional Fire Authority Proposition No. 1,11,5,9,Total,NP,Times Over Voted,0
KEN 11-3403,City of Kent Proposition A,11,5,9,Total,NP,Registered Voters,591
KEN 11-3403,City of Kent Proposition A,11,5,9,Total,NP,Times Counted,168
KEN 11-3403,City of Kent Proposition A,11,5,9,Total,NP,Times Under Voted,0
KEN 11-3403,City of Kent Proposition A,11,5,9,Total,<NP>,Approved,59
KEN 11-3403,City of Kent Proposition A,11,5,9,Total,<NP>,Rejected,109
KEN 11-3403,City of Kent Proposition A,11,5,9,Total,NP,Times Over Voted,0
KEN 47-3408,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,401
KEN 47-3408,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,91
KEN 47-3408,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,0
KEN 47-3408,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,66
KEN 47-3408,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,25
KEN 47-3408,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-3408,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,401
KEN 47-3408,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,91
KEN 47-3408,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,0
KEN 47-3408,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,24
KEN 47-3408,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,67
KEN 47-3408,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
RUSS,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,34
RUSS,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,6
RUSS,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
RUSS,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Rejected,1
RUSS,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Approved,5
RUSS,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
KEN 33-3445,Puget Sound Regional Fire Authority Proposition No. 1,33,5,8,Total,NP,Registered Voters,426
KEN 33-3445,Puget Sound Regional Fire Authority Proposition No. 1,33,5,8,Total,NP,Times Counted,122
KEN 33-3445,Puget Sound Regional Fire Authority Proposition No. 1,33,5,8,Total,NP,Times Under Voted,1
KEN 33-3445,Puget Sound Regional Fire Authority Proposition No. 1,33,5,8,Total,<NP>,Rejected,57
KEN 33-3445,Puget Sound Regional Fire Authority Proposition No. 1,33,5,8,Total,<NP>,Approved,64
KEN 33-3445,Puget Sound Regional Fire Authority Proposition No. 1,33,5,8,Total,NP,Times Over Voted,0
KEN 33-3445,City of Kent Proposition A,33,5,8,Total,NP,Registered Voters,426
KEN 33-3445,City of Kent Proposition A,33,5,8,Total,NP,Times Counted,122
KEN 33-3445,City of Kent Proposition A,33,5,8,Total,NP,Times Under Voted,2
KEN 33-3445,City of Kent Proposition A,33,5,8,Total,<NP>,Approved,61
KEN 33-3445,City of Kent Proposition A,33,5,8,Total,<NP>,Rejected,59
KEN 33-3445,City of Kent Proposition A,33,5,8,Total,NP,Times Over Voted,0
KEN 47-3447,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,269
KEN 47-3447,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,43
KEN 47-3447,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,1
KEN 47-3447,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,27
KEN 47-3447,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,15
KEN 47-3447,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3447,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,269
KEN 47-3447,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,43
KEN 47-3447,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,0
KEN 47-3447,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,20
KEN 47-3447,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,23
KEN 47-3447,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
M-V 05-3461,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,304
M-V 05-3461,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,152
M-V 05-3461,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-3461,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,122
M-V 05-3461,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,30
M-V 05-3461,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
KEN 05-3462,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,0
KEN 05-3462,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,0
KEN 05-3462,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
KEN 05-3462,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,0
KEN 05-3462,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,0
KEN 05-3462,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
KEN 05-3462,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Registered Voters,0
KEN 05-3462,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Times Counted,0
KEN 05-3462,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
KEN 05-3462,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,<NP>,Rejected,0
KEN 05-3462,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,<NP>,Approved,0
KEN 05-3462,Puget Sound Regional Fire Authority Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
KEN 05-3462,City of Kent Proposition A,5,9,8,Total,NP,Registered Voters,0
KEN 05-3462,City of Kent Proposition A,5,9,8,Total,NP,Times Counted,0
KEN 05-3462,City of Kent Proposition A,5,9,8,Total,NP,Times Under Voted,0
KEN 05-3462,City of Kent Proposition A,5,9,8,Total,<NP>,Approved,0
KEN 05-3462,City of Kent Proposition A,5,9,8,Total,<NP>,Rejected,0
KEN 05-3462,City of Kent Proposition A,5,9,8,Total,NP,Times Over Voted,0
CROW,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,51
CROW,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,33
CROW,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
CROW,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,21
CROW,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,12
CROW,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
RATTLESNAKE,Tahoma School District No. 409 Proposition No. 1,5,3,8,Total,NP,Registered Voters,39
RATTLESNAKE,Tahoma School District No. 409 Proposition No. 1,5,3,8,Total,NP,Times Counted,13
RATTLESNAKE,Tahoma School District No. 409 Proposition No. 1,5,3,8,Total,NP,Times Under Voted,0
RATTLESNAKE,Tahoma School District No. 409 Proposition No. 1,5,3,8,Total,<NP>,Yes,4
RATTLESNAKE,Tahoma School District No. 409 Proposition No. 1,5,3,8,Total,<NP>,No,9
RATTLESNAKE,Tahoma School District No. 409 Proposition No. 1,5,3,8,Total,NP,Times Over Voted,0
LAKE RETREAT,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,435
LAKE RETREAT,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,213
LAKE RETREAT,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
LAKE RETREAT,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,115
LAKE RETREAT,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,98
LAKE RETREAT,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
SWAN LAKE,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Registered Voters,8
SWAN LAKE,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Counted,2
SWAN LAKE,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
SWAN LAKE,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Approved,0
SWAN LAKE,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Rejected,2
SWAN LAKE,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
DUV 45-3481,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Registered Voters,425
DUV 45-3481,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Counted,125
DUV 45-3481,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
DUV 45-3481,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Approved,60
DUV 45-3481,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Rejected,65
DUV 45-3481,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
M-V 05-3482,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,389
M-V 05-3482,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,261
M-V 05-3482,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-3482,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,200
M-V 05-3482,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,61
M-V 05-3482,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
KEN 47-3483,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,644
KEN 47-3483,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,169
KEN 47-3483,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,0
KEN 47-3483,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,106
KEN 47-3483,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,63
KEN 47-3483,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3483,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,644
KEN 47-3483,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,169
KEN 47-3483,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,0
KEN 47-3483,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,68
KEN 47-3483,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,101
KEN 47-3483,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3493,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,603
KEN 47-3493,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,106
KEN 47-3493,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
KEN 47-3493,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Rejected,74
KEN 47-3493,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,<NP>,Approved,32
KEN 47-3493,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Over Voted,0
KEN 47-3493,City of Kent Proposition A,47,7,8,Total,NP,Registered Voters,603
KEN 47-3493,City of Kent Proposition A,47,7,8,Total,NP,Times Counted,106
KEN 47-3493,City of Kent Proposition A,47,7,8,Total,NP,Times Under Voted,0
KEN 47-3493,City of Kent Proposition A,47,7,8,Total,<NP>,Approved,27
KEN 47-3493,City of Kent Proposition A,47,7,8,Total,<NP>,Rejected,79
KEN 47-3493,City of Kent Proposition A,47,7,8,Total,NP,Times Over Voted,0
DUV 45-3502,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Registered Voters,570
DUV 45-3502,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Counted,157
DUV 45-3502,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
DUV 45-3502,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Approved,84
DUV 45-3502,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Rejected,73
DUV 45-3502,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
M-V 05-3510,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,393
M-V 05-3510,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,221
M-V 05-3510,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-3510,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,176
M-V 05-3510,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,45
M-V 05-3510,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
COV 47-3517,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,479
COV 47-3517,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,136
COV 47-3517,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
COV 47-3517,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,42
COV 47-3517,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,94
COV 47-3517,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
M-V 05-3536,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,690
M-V 05-3536,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,343
M-V 05-3536,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-3536,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,250
M-V 05-3536,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,93
M-V 05-3536,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
KEN 47-3537,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Registered Voters,633
KEN 47-3537,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Counted,134
KEN 47-3537,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Under Voted,0
KEN 47-3537,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Rejected,79
KEN 47-3537,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,<NP>,Approved,55
KEN 47-3537,Puget Sound Regional Fire Authority Proposition No. 1,47,5,9,Total,NP,Times Over Voted,0
KEN 47-3537,City of Kent Proposition A,47,5,9,Total,NP,Registered Voters,633
KEN 47-3537,City of Kent Proposition A,47,5,9,Total,NP,Times Counted,134
KEN 47-3537,City of Kent Proposition A,47,5,9,Total,NP,Times Under Voted,1
KEN 47-3537,City of Kent Proposition A,47,5,9,Total,<NP>,Approved,59
KEN 47-3537,City of Kent Proposition A,47,5,9,Total,<NP>,Rejected,74
KEN 47-3537,City of Kent Proposition A,47,5,9,Total,NP,Times Over Voted,0
COV 47-3551,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,384
COV 47-3551,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,102
COV 47-3551,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
COV 47-3551,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,50
COV 47-3551,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,52
COV 47-3551,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
KEN 33-3553,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Registered Voters,595
KEN 33-3553,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Counted,109
KEN 33-3553,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Under Voted,0
KEN 33-3553,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Rejected,50
KEN 33-3553,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,<NP>,Approved,59
KEN 33-3553,Puget Sound Regional Fire Authority Proposition No. 1,33,5,9,Total,NP,Times Over Voted,0
KEN 33-3553,City of Kent Proposition A,33,5,9,Total,NP,Registered Voters,595
KEN 33-3553,City of Kent Proposition A,33,5,9,Total,NP,Times Counted,109
KEN 33-3553,City of Kent Proposition A,33,5,9,Total,NP,Times Under Voted,0
KEN 33-3553,City of Kent Proposition A,33,5,9,Total,<NP>,Approved,53
KEN 33-3553,City of Kent Proposition A,33,5,9,Total,<NP>,Rejected,56
KEN 33-3553,City of Kent Proposition A,33,5,9,Total,NP,Times Over Voted,0
ADAIR,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Registered Voters,176
ADAIR,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Counted,84
ADAIR,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Under Voted,0
ADAIR,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Approved,50
ADAIR,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,<NP>,Rejected,34
ADAIR,King County Fire Protection District No. 45 Proposition No. 1,45,3,1,Total,NP,Times Over Voted,0
KEN 47-3579,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Registered Voters,298
KEN 47-3579,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Counted,62
KEN 47-3579,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Under Voted,0
KEN 47-3579,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Rejected,35
KEN 47-3579,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,<NP>,Approved,27
KEN 47-3579,Puget Sound Regional Fire Authority Proposition No. 1,47,5,8,Total,NP,Times Over Voted,0
KEN 47-3579,City of Kent Proposition A,47,5,8,Total,NP,Registered Voters,298
KEN 47-3579,City of Kent Proposition A,47,5,8,Total,NP,Times Counted,62
KEN 47-3579,City of Kent Proposition A,47,5,8,Total,NP,Times Under Voted,0
KEN 47-3579,City of Kent Proposition A,47,5,8,Total,<NP>,Approved,23
KEN 47-3579,City of Kent Proposition A,47,5,8,Total,<NP>,Rejected,39
KEN 47-3579,City of Kent Proposition A,47,5,8,Total,NP,Times Over Voted,0
COV 47-3581,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,386
COV 47-3581,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,82
COV 47-3581,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
COV 47-3581,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,47
COV 47-3581,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,35
COV 47-3581,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
M-V 05-3589,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,840
M-V 05-3589,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,428
M-V 05-3589,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-3589,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,339
M-V 05-3589,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,89
M-V 05-3589,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
COV 47-3597,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Registered Voters,308
COV 47-3597,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Counted,83
COV 47-3597,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Under Voted,0
COV 47-3597,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Rejected,50
COV 47-3597,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,<NP>,Approved,33
COV 47-3597,Puget Sound Regional Fire Authority Proposition No. 1,47,9,8,Total,NP,Times Over Voted,0
M-V 05-3600,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,652
M-V 05-3600,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,358
M-V 05-3600,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-3600,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,320
M-V 05-3600,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,38
M-V 05-3600,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
M-V 05-3601,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Registered Voters,525
M-V 05-3601,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Counted,296
M-V 05-3601,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Under Voted,0
M-V 05-3601,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,Yes,242
M-V 05-3601,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,<NP>,No,54
M-V 05-3601,Tahoma School District No. 409 Proposition No. 1,5,9,8,Total,NP,Times Over Voted,0
GLENN,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Registered Voters,24
GLENN,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Counted,8
GLENN,Puget Sound Regional Fire Authority Proposition No. 1,47,7,8,Total,NP,Times Under Voted,0
